,score
Sftpc,126.35724794086303
Clu,68.08231711509059
Sftpb,63.11868190632014
Krt19,57.545158344978816
Lyz2,50.20062987858649
Car2,45.402769145925
Klf5,28.8355612481907
Cldn18,26.260809280295085
Rpl37,22.242226916116774
Eif4a1,21.21359605739997
Krt20,21.10411323626443
Vcp,21.089203645635997
Itm2b,20.28620292791804
Epcam,20.203362395835445
Rpl35a,20.16446063914806
Aldoa,20.13271175156309
Ager,19.862158386604744
Mcpt1,18.093968233614603
Cldn4,17.96680770386555
Onecut2,17.959352086372792
Pgk1,17.08369042819325
Elf3,16.735971292625834
Rpl13,15.98252193714436
Hp,15.913193237030155
Platr10,15.227413069948295
Marc2,15.177112308860458
Foxq1,15.044372830594902
Hnrnpk,15.003321996603772
Tkt,14.576275075525919
Cd24a,14.480265021067307
H2-Aa,14.410556047831399
Prdx5,13.345379854075572
Cyba,13.322918031910485
Ctsa,12.985455767330993
Serpini1,12.23630036760438
Rps11,11.998892621884549
Atp5b,11.814964300169375
Eef1b2,11.499208215355152
Rpl41,11.216121465607369
Pdia4,11.14331623819677
Wls,11.013014188525608
Maged1,10.798384462851049
Stmn2,10.772596622850108
Atp2b1,10.75904310787981
Tff1,10.502621508945795
Ugdh,10.285407831694481
Cldn7,10.258296991911163
Sox17,10.18586534873215
Gsr,10.0701491075434
Tm9sf3,9.910824766018045
Ppp1cb,9.902562591721635
Hspa5,9.82280720089694
Krt18,9.822178931794168
Hmga1-rs1,9.731335293752416
Cd81,9.721751766230083
Ssrp1,9.58190257501956
Actr3,9.574203884448858
Crlf1,9.532976224727014
Slc34a2,9.446826527192268
Eef2,9.274787455618005
Prdx2,8.97855506796732
Rps18,8.900205104976537
Ier5,8.797139327536623
Rpl5,8.673863131299347
Hras,8.420362259540878
Sox4,8.404243981362645
Hnrnpm,8.386942600887158
Ifi27,8.304508868574882
Lamp3,8.138400533992463
Cxcl5,8.054496301802583
Sfpq,7.928541840052909
Hnrnpa2b1,7.881760845304195
Fkbp4,7.814333526753051
Eprs,7.809449108548488
Cbr1,7.597364582612872
Smarca5,7.561211768178435
S100a14,7.252018677297645
Ehf,7.1634189747946095
Pvrl2,7.133856205027593
Plac8,7.060185227465922
Sumo1,6.995648021598814
Id3,6.927436208503189
G3bp2,6.9192790694742845
Spint2,6.900075173076619
Il33,6.845932451929396
Acin1,6.828439036384412
Prpf40a,6.761860532209942
Akirin2,6.695410450047279
Rpl10-ps3,6.593758431830191
Ifitm2,6.4369507196554645
Btf3,6.431946949114465
Ly6d,6.42430308334237
Ctnna1,6.376434320915561
Snrnp70,6.317783116842079
Lsr,6.276158134544101
H3f3a,5.997744077843587
Cited2,5.874925135847254
Sumo2,5.856216405638278
Prelid1,5.811204923987854
Rpl35,5.725365542811025
Ppp2r1a,5.5509657421707255
Ctsh,5.5144866474793455
Trim28,5.488512521176629
Anxa7,5.372725785197856
Spp1,5.232451394378713
R3hdml,5.0064935717673364
Rsl1d1,4.981956142110893
Krt7,4.960866076092085
Rps28,4.927558870837773
Prpf38b,4.926256631348935
Slc45a3,4.894550097778763
Sbds,4.84816234111813
Ier2,4.828165542044071
Stard3nl,4.697044676287618
S100a6,4.694777736570533
Cldn3,4.655379312785531
Pabpc1,4.606203578624966
Pebp1,4.606018667940538
Nucb1,4.572073530322673
Tram1,4.509971363103573
Yipf4,4.504014441970964
Ppib,4.41718042150275
Rtp4,4.369752497628183
Vps37d,4.352698298694336
Ppp1cc,4.345455954014507
Mafg,4.299473386417574
Recql,4.2659564726155645
Mgst1,4.147074079467114
Egfl6,4.145514635796809
Mrpl24,4.106403164564714
Psmb7,3.9991596198731862
Cox6a2,3.9977191877725398
Impdh2,3.9669389354226317
Hprt,3.8244083627034158
Vamp8,3.8069191874363084
Sdc4,3.7824493803801538
Pdlim7,3.7699942532794903
Gpx4,3.7425855509129646
Tubb5,3.7346642747014713
A630076J17Rik,3.724397829380002
Svbp,3.716395507889506
AY036118,3.6978812702842068
Tmbim1,3.692957718441057
Grina,3.6756594798266717
Chst9,3.6571818304547916
Mecom,3.6338306445364474
mt-Nd2,3.62554896820479
Eif6,3.622176217886732
Eif3f,3.5705991885960944
Psmb2,3.466657724085963
Psmc4,3.3485974572281205
Ewsr1,3.34241591618324
Gtf3a,3.327314108793714
Fubp1,3.29633486241135
Anapc5,3.2715676044279034
Ywhae,3.2652710588865483
Lipt2,3.128993738181383
Rab25,3.1276270645735686
Csnk1e,3.104659950272901
Tomm20,3.101131801330567
Calr,3.075416445982847
Wbp5,3.0453300639837755
Bex4,3.0384963604744195
Jund,3.025142441339867
Myh7,3.0049134910602495
Tspan1,2.9992682807773616
Plppr4,2.976245170309602
Capza2,2.975372707947276
Ric8b,2.966641965817479
Camk2d,2.9659432995678894
Matn4,2.9198746283221775
Pbdc1,2.906893800670245
Fstl1,2.9024777184581634
Degs1,2.807979115632656
Snrpg,2.7950087181493384
Rpl9-ps6,2.7776812308604097
Tspan3,2.7724059177500773
Mrpl43,2.7580638439444933
Pitpna,2.7373913722768575
Stx19,2.7202722306525957
Ctsd,2.719056545403193
Zbtb7a,2.7080101267757057
Clpp,2.7069308799173033
Mapre1,2.6967436454358986
Psmb5,2.690186014767134
Znrd1as,2.68866886812336
Rbm44,2.6851504106789186
Rrp1,2.6405685841828137
Atp5e,2.61419337720366
Tardbp,2.5003414228166165
Bzw1,2.4871852753954826
Slc37a1,2.4646061159173844
Rnh1,2.4139249956103277
Eif4e,2.3899531938442116
Gsap,2.363187924730318
Trpm5,2.3623721005571796
Khdrbs3,2.3323128141958134
Atp6ap1,2.29486414097618
Bpifa1,2.2943979867217554
Eef1g,2.290067892864807
Fuca1,2.2843728149630693
Hnmt,2.199126933903936
H2afj,2.183973198764049
Myl6,2.177919595785355
Akr1a1,2.1230461240760192
Dapl1,2.0948098143158997
Sec61b,2.083627234862501
Arhgap30,2.080036224604069
Serpinb6b,2.06681366920654
Iscu,2.0489099055654467
St18,2.0429454605038777
Snrpe,2.0114372363265574
Traf5,2.007843011025384
Hmgn3,2.007411572379157
Tsg101,1.9919213272290655
Gnat3,1.955669620544203
Slc38a2,1.9455233220195485
Ahnak,1.9420749486701472
Scgb1a1,1.9309035888271697
Rfx3,1.8739950522457995
Uggt2,1.873726021445684
Jtb,1.8704162389831342
Nono,1.8679681713052643
Gm16548,1.8599549582660437
Cndp1,1.8546693793674902
Ube2b,1.8541420711028846
Gap43,1.84219026912283
Ufm1,1.8185832462737472
Ggt5,1.7958813093628838
Arl1,1.7899879155043648
Ndufv1,1.7895924905523728
Mat2a,1.7815132062534322
Thtpa,1.766935596501864
Malat1,1.7463439718001894
Smug1,1.7373424113469602
Cebpb,1.7317229181860274
Siva1,1.7003921128112462
Slc7a4,1.6722804063144934
Scaf11,1.6281200161911529
Arglu1,1.6266089054004294
Myb,1.6254611750027383
L2hgdh,1.6201600281395232
Zbtb49,1.6134132387828173
Krt83,1.604091964559002
Mcl1,1.597275545733676
Tsc22d1,1.5941048841116574
Tex9,1.5927955740263644
Numbl,1.583283308030422
Gimap9,1.5780629703836853
2810408A11Rik,1.5562684180060153
Sec13,1.5411665437938091
Hddc3,1.5373556010219838
Hnrnpdl,1.5072992319783713
Klf9,1.4878582459818954
Slc9a5,1.4739104602710382
Eif3l,1.4550495504681555
Kiss1r,1.4457072388431567
Brd7,1.4347181197518186
Sept7,1.430303835530208
Eci1,1.4296293992412774
Actn1,1.4099095219631956
Mtmr7,1.4097264887579197
Gspt1,1.4074550892077822
Cited4,1.39190246456117
Atp1b3,1.372657461371434
Mak,1.3675591021617086
Elavl1,1.3576063925229438
Slc25a5,1.3496946656084294
1700096K18Rik,1.3494751722914133
Arpc2,1.347785480360308
Psmc2,1.3410431003386254
Rab17,1.3199236012015874
Sox12,1.3019207966478161
Srsf6,1.2914014144827306
Rnf181,1.2744121356806082
Rhbdl2,1.261347528968801
Mrps6,1.2590968343990534
Far1,1.2538354469564068
Ddx19b,1.2494232129666307
Mycbp,1.2339758438142725
Arpc1b,1.215084577803744
Zc3h3,1.2043977115339923
Carhsp1,1.204116686002369
Akr1b3,1.2004187048897696
Egr1,1.1805768473473572
Mdc1,1.173386443099473
Glrx2,1.1561616440836713
Ddx3x,1.152833406142175
Gm9774,1.146123765346443
Srm,1.1435453016165675
Areg,1.1331271761277306
Sertad1,1.130579112034665
Tesc,1.1296670301434304
Mbnl2,1.1214404199773762
Oasl1,1.1203191257731109
Mrpl23,1.119606678290048
Gabarapl1,1.102278476410285
Pard3b,1.1022573515000298
Nbas,1.0940513798775913
Hist1h2ap,1.0918234048521989
Gjc1,1.0721782602141179
Pdp2,1.0670948481248888
Gnas,1.055943674474881
Gm10709,1.0430749529404515
Ssr4,1.0285343757047711
Dcp1b,1.0212074321994435
Ube3a,0.9933216006437277
Thnsl1,0.9919383522390992
Mbnl1,0.9710505655353036
Zfp820,0.957909816811174
Klf13,0.9571923182719511
Klhl20,0.9358724248841963
Cdca2,0.9301830095082666
Cct4,0.9200279491043215
Dstn,0.9128124165067625
Btg1,0.8956852696583816
4930556M19Rik-1,0.8948967817303445
Ptp4a1,0.8713674428933424
Smim7,0.8570154677697581
Zbtb8a,0.8528489662240207
Rprm,0.8524980308604878
Eif3b,0.8362339679932251
Tmem33,0.8326567707725692
Cyth2,0.8263488130882349
Ap3b2,0.8251471321156366
Nudt4,0.8248984738603629
Sms,0.7884531292727549
Shisa2,0.7807681722180133
Crocc,0.7676775543625676
Cmtm8,0.7504068530720074
Nptn,0.7461925738187255
Zfp507,0.7448849007652232
Ttll4,0.7429254839889381
Rab11b,0.7356907605351737
Eif3d,0.7316640530171021
Ankrd49,0.7307939990902924
Gatsl3,0.7184521937114868
Hey1,0.715670338146775
Fdx1,0.6874360851286507
Rbm17,0.6874267623384916
Psors1c2,0.6671678901645324
Tcea1,0.6601739276621837
Nras,0.654514602877926
Ucp2,0.63833366447761
Fam179a,0.6380404662523269
Pfdn2,0.6202181188017151
Dctpp1,0.6144843697007918
Pgd,0.6024985842245005
Lrrc61,0.6008865320418099
Spg11,0.5979241870587322
Ctsl,0.5971999598684685
Idh3b,0.596337667764736
Slc25a4,0.5927229779658719
Nefl,0.5866750098830746
Rab2a,0.585815360645984
Pon2,0.5837313606146449
Paqr4,0.5807228145618082
Plec,0.5796328803808725
Shroom1,0.5780150070698984
Ldhd,0.5665635474734922
Tm2d1,0.553969958085285
Lmna,0.552565147540476
Il1f8,0.5462935504853419
Champ1,0.5334149422310467
Gltscr2,0.5317008030435667
Fdxr,0.5297089945339262
Cct2,0.5257367796421228
Fus,0.5129626687303067
Atp6v1g1,0.5127705236104574
Rsrc2,0.5071390388017635
2010300C02Rik,0.5002368000559446
Cyb5d2,0.4838812500835572
Zfp207,0.47656886150150385
Vdac2,0.4757195023066709
Gpx1,0.46025754570654354
Ddx24,0.45903722526203256
Krt12,0.4508706500943733
Dctn2,0.45065469527417806
Tada2b,0.4503602627582395
Kbtbd7,0.4416050670763762
Cep97,0.43797521913735293
Ak2,0.4376427473209069
Dlg3,0.43328099645224444
Commd4,0.43254183464639817
Tcf7l1,0.41697646799904636
Fastkd1,0.411219843386715
Aup1,0.40941060141683505
Adrm1,0.40923886743582677
Med30,0.4082686327074053
Hmg20b,0.40121075183368304
Rad51ap1,0.3958763992240198
Lsm1,0.38427783719246056
Tmbim4,0.38129202748002894
Strap,0.3729599209609074
Spag7,0.37199432158983214
Fkbp1a,0.3702731796938086
Tm2d2,0.36250463210400047
Rtn3,0.3572064136758786
Acnat2,0.3518951904581973
Fosb,0.349395652023012
Eif4g2,0.34930180233458763
Gm16286,0.34678551411230446
Il1b,0.3448201078674701
Cc2d2a,0.3416494396363589
Immp1l,0.3378782907892286
Tprgl,0.32640178777627976
2700060E02Rik,0.31518833985789885
Gpr85,0.3114716777512565
Usp49,0.3042201593721881
Ndufb8,0.2949034912392638
4932411K12Rik,0.2872456487250675
Steap3,0.28594870523768107
Igsf9,0.2818298852249458
Zfp961,0.27707163013644104
Surf4,0.2769912174817711
Pnisr,0.2760173547712622
Ube2s,0.27172291538541654
BC025446,0.26192288696539284
Tdp1,0.25961392670711514
Adamts9,0.25797285721441876
Alg12,0.2575572846801446
Uqcc3,0.25729472675432286
Pced1a,0.25580992943440545
Txndc17,0.242850358932735
Stat5a,0.23299519374437827
Eif4h,0.2324221939324165
Slc26a11,0.2304001508836663
Ociad1,0.22800726095148896
Ywhag,0.22076231748053526
Acp1,0.21735729832883716
Pggt1b,0.21020630627802459
Gm10094,0.20976868083298764
Lca5,0.20538979916425648
Tbca,0.19516518339250513
Atp5h,0.19023873263354552
Ncor1,0.18103759520926088
Adam10,0.17573447866519312
Otub1,0.1538772939273492
Luc7l2,0.15001441544820446
Gsk3b,0.14967531362627942
Ppa2,0.14589517722532147
Lrp11,0.14217459316002679
Slc16a11,0.14215103736222415
Rbpms,0.14049442168666015
Stat2,0.13866700700173207
Actb,0.1356947901931238
Polr2m,0.13278962680767936
Maf1,0.12857631854220453
Zfp790,0.1280996994682264
Dsn1,0.12522879907585935
Nkx2-6,0.12098322679592327
Snapc4,0.11834044446368706
Dph7,0.10003047207531565
Ubl5,0.09436079384980438
Eif4b,0.09135140600763005
Lsm8,0.08724975191983536
Nek3,0.07954455627048099
Smim24,0.07889577869578374
Acadl,0.06737797038624481
2310043L19Rik,0.0584396103265446
Gpr173,0.04201906132788244
Sar1a,0.03899008400147379
Ighmbp2,0.03287296022298683
Saxo2,0.031056092035502282
Taco1os,0.030678317314248235
4732490B19Rik,0.02514883532100247
Dynlrb1,0.024653594512960585
2010107E04Rik,0.02446338054006221
Sdhaf4,0.01287974933152915
Zbtb37,0.004293019602904568
Gm26782,0.0032504857680945645
Cltc,0.0014870625522457948
Wfs1,0.0012426876608734822
Rad51,0.0002980223339971708
Gm12860,-0.0002226407080278496
0610010K14Rik,-0.007852022613302506
Sys1,-0.007879050663709936
Otulin,-0.008464788126559649
Zfp386,-0.015137523808627627
Ankrd44,-0.016856538208262602
Zdhhc2,-0.018462402076074472
Ube2j2,-0.020716579630144828
Rassf8,-0.0270443278531149
Ephb6,-0.028113930133170338
Csrnp2,-0.03480922370005725
Cryl1,-0.03740949060386094
Maff,-0.04018409155683461
Stat5b,-0.04458011505946107
Atp5k,-0.04544581767698481
Ninl,-0.04657160825363563
Med10,-0.04961430929859418
Nt5c,-0.05586298170001064
Mllt1,-0.05780429977808854
9530053A07Rik,-0.060635759621080504
Atp5j,-0.06183285349029204
Snn,-0.06716626430369921
Acaa1a,-0.07053478729233807
Lamtor1,-0.07466648005551747
Tmem120b,-0.07602688132253572
Snrpb,-0.08074278468077016
Rab5c,-0.08131304713327864
Saraf,-0.08397512041591634
Ovol1,-0.08517489677654907
Mrpl38,-0.08843752485607344
Ppp1r12b,-0.09170753156119485
Gm26520,-0.0973438715547158
Eif1a,-0.09968939501168023
0610011F06Rik,-0.10388506658525683
Atp6v0b,-0.10499679152234456
Sema4g,-0.10582033839914438
Lnx1,-0.1087317845975865
Trmt44,-0.10912630910039849
Idh3g,-0.10927698134143542
Calu,-0.11482935835053729
Mrm1,-0.12127369938582061
Crb3,-0.12323246354227578
Med21,-0.12669408043232372
Ctf1,-0.13247296427165703
Ap1s1,-0.13782711354286512
Chmp3,-0.14865222162030964
Yipf3,-0.15024649312559435
Pabpn1,-0.15565052511243996
Gng12,-0.15741279311073061
Abcc3,-0.16209018774998887
Fkbp14,-0.16276479905850008
Hnrnph1,-0.16528989952924847
Kif22,-0.16758534411942838
Foxp1,-0.1711879857382706
Cuedc2,-0.17550990244479972
Fgfr3,-0.18655963180024496
Mtbp,-0.1867339911611578
Nradd,-0.19783960042136464
Plxna3,-0.2009237598234236
Caprin1,-0.20102322878131168
Gins1,-0.2020154458334637
Sdf2,-0.2024226353948902
Zfp426,-0.2051417123604086
Ckm,-0.20914030894805327
Aldob,-0.210687094080149
Nek2,-0.21114513645353944
Gm43672,-0.21373077882074573
Ddrgk1,-0.21385818899124956
2610001J05Rik,-0.21527755767497073
Rfx1,-0.22107695728569401
Syngr2,-0.2212674458912382
Gm10031,-0.2234996704818881
Nfatc4,-0.22929735197382867
Mrpl40,-0.2296340498206672
Ntng1,-0.23101898997793646
Mrpl35,-0.23354048322517051
Setd4,-0.24777948334587846
Gm14418,-0.24990393841680508
Sptbn2,-0.25036139362749515
Tsc22d4,-0.25895714849636137
Tyk2,-0.26337023492158596
Napa,-0.26972525286904114
Cfap45,-0.27418839356349506
E2f2,-0.27847900429873607
Umod,-0.2801736125789533
Phxr4,-0.28455273344831106
Zbtb40,-0.28555166573631724
Sec61a1,-0.29106124758951785
Cd63,-0.31771225993735996
Guk1,-0.3205491885948327
Ubiad1,-0.3218722236212739
Kcnq2,-0.3230316444505641
Cdc42ep5,-0.33235864813010724
Spr,-0.3353172596166384
Frs3,-0.33778418677315913
A330017A19Rik,-0.3380431080486095
Ctbp1,-0.3391310901030509
Arvcf,-0.34357869762475646
Tapbp,-0.35251788989146154
Clip2,-0.35383416096446635
Rap1b,-0.3568598620643415
Mrps5,-0.3612839246787412
Klhl26,-0.36966307419647315
Fam195b,-0.3706501160060993
3110021N24Rik,-0.3709069659676312
Tm7sf2,-0.373873775606139
Arl2,-0.374731395830428
Crebzf,-0.378682511077185
Ccni,-0.3825364075740586
Mirt1,-0.39011441367171784
Igfbpl1,-0.3941271561730252
Arl6ip4,-0.3966055328852315
Sucnr1,-0.39904613140336265
Mphosph9,-0.403344744594944
Sumo3,-0.4108434737395672
Lage3,-0.41190157252886395
Rnmtl1,-0.4154434743317938
Syt17,-0.4211781481782355
Fyn,-0.42135650417094855
C030039L03Rik,-0.42440108737662124
Ubl4a,-0.4355497772599224
Armc5,-0.44003913166654807
Gchfr,-0.44041709372918414
Tab3,-0.4405999366687492
Slc37a4,-0.4497851538858668
Gemin7,-0.45061796253337294
Stab1,-0.457502556795957
2700049A03Rik,-0.4575824913948805
Capn8,-0.46539740568514987
Nin,-0.4713566057628259
Srek1ip1,-0.4714378062188329
Lap3,-0.4718995086443992
Trappc12,-0.4776702942885828
Lyn,-0.4831484488729212
Xpnpep3,-0.4852994083741326
Fam120aos,-0.49609217092048796
Wdr35,-0.4978033819277523
Wnk1,-0.498909032813689
B930036N10Rik,-0.4991344352193028
Arhgap40,-0.502906446896844
Sbk1,-0.504044674854951
Zbtb26,-0.5064978927213526
Ccdc82,-0.5112692627375947
Fcrl1,-0.5146603782854905
Btg2,-0.5208881851178264
Naa20,-0.5209370796848656
Polr3e,-0.5342832658492903
Gm19325,-0.5348115677241986
Cd79b,-0.5355040428112158
Tpd52l2,-0.5374960252057991
Serpinb8,-0.5410236078771943
Uqcrb,-0.5455253392429378
Hmgn5,-0.5457022340753162
Rab6a,-0.558923291935785
Cdc6,-0.5597789674991265
Vma21,-0.566925815039246
Rad54l,-0.5748286033985853
Mtx3,-0.5774854453886824
M1ap,-0.5794240459416846
Ypel3,-0.5889593671571418
Adora1,-0.5916104514299448
Zfp867,-0.5964320020033602
Apoa2,-0.5973464929398389
Pigb,-0.5991727077498359
Mttp,-0.6004026253467896
Xrn2,-0.6033721050839725
Adam30,-0.6083849855984417
Fkbpl,-0.6106777001956976
Zcchc9,-0.6353519521731747
Sdc2,-0.6393584816127694
Sugp2,-0.6452661587396941
Gm26764,-0.6458078017298124
Eva1b,-0.6619366868333713
Il6,-0.6634977780559528
Aagab,-0.66766828202866
Rnf11,-0.6678267017361512
Gnl3,-0.6692875153234884
Gm26609,-0.6754303061349959
Tdrkh,-0.6755058515347664
Prkce,-0.6756365091017363
Cdk5rap1,-0.6790363565571543
Wdr47,-0.6821953112146901
1810014B01Rik,-0.6845630595201072
Gm4631,-0.6871000974792995
Cldn1,-0.6877073443670494
6330416G13Rik,-0.6904086911396097
Neurl1a,-0.6957311241998753
Tigd5,-0.7028469740356573
Zfp623,-0.7233371473278353
Stat3,-0.725619474619844
Dnm1l,-0.7333433667837904
Fzd3,-0.7333908821910562
Dda1,-0.7342367407161974
Foxe1,-0.7423270048653928
AI480526,-0.7456740511987073
A930004D18Rik,-0.7531908892238078
Papl,-0.7565459470207784
Erich2,-0.7593486287488694
1810062G17Rik,-0.7691084878722179
Gstp1,-0.7739862595541841
Kifc2,-0.7830015776779616
Prrg1,-0.7845187149347759
Syn3,-0.7910071420587136
Pcbd1,-0.7979280036545826
Hdac10,-0.8025058062716615
Ptar1,-0.8034953068984937
Lrig2,-0.8083797103538343
Aurka,-0.8230938669719251
Fam229b,-0.8281346589953764
Ly75,-0.8459396626816756
Cxcl10,-0.8578926958710129
Fancc,-0.8824635243841026
Zfp653,-0.8859891092117461
Tekt5,-0.8890620134424801
Kcnk6,-0.8918530511856194
Pygm,-0.8938916062028077
Lins1,-0.8974468911155481
Rhbdd3,-0.9004377705674046
Sema6a,-0.9073046758602284
Mrpl55,-0.9079700740699792
Card19,-0.9129814753541556
Fam206a,-0.9142910855863502
Plpp6,-0.916173605331766
Dis3l,-0.9487972877865047
Myo3b,-0.9697221990329589
Fchsd1,-0.9832667904247513
Bbs7,-1.0073208439974286
Atxn7l2,-1.0342646297462008
Fam189a1,-1.0407369073736095
Dus2,-1.073686806362371
Trpt1,-1.0739903165157234
Wdr70,-1.0830887639499025
Gsg2,-1.0849080842528553
Gm16863,-1.127871368057022
Myo5a,-1.1593013193637172
Pttg1,-1.1617823372276797
Ncapg,-1.1773043462757962
Dync2h1,-1.1794693706833106
Adcy9,-1.2077363660005922
Dhrs11,-1.2361007509479132
Gcnt1,-1.241543377833441
Kbtbd4,-1.2629849321609175
3222401L13Rik,-1.2962617576412123
